role,name,affiliation,address,trial_id,processed_name,first_name
Study Director,"Janssen Pharmaceutica N.V., Belgium Clinical Trial","Janssen Pharmaceutica N.V., Belgium",,NCT04380961,janssen pharmaceutica n.v.,janssen
Principal Investigator,"HATEM ELALFY, MD",PROFESSOR OF ENDEMIC MEDICINE DEPARTMENT,,NCT04392427,hatem elalfy,hatem
Principal Investigator,"HATEM ELALFY, MD",Mansoura University,,NCT04392427,hatem elalfy,hatem
Principal Investigator,"Andrew Ip, MD",Hackensack Meridian Health,,NCT04347993,andrew ip,andrew
Principal Investigator,Tim D Spector,King's College London,,NCT04331509,tim d spector,tim
Study Chair,"Cristina Avendaño Solá, MD, PhD",Hospital Universitario Puerta de Hierro Majadahonda,,NCT04345523,cristina avendaño solá,cristina
Study Chair,"Rafael Duarte Palomino, MD, PhD",Hospital Universitario Puerta de Hierro Majadahonda,,NCT04345523,rafael duarte palomino,rafael
Principal Investigator,"Antonio Ramos, MD, PhD",Hospital Universitario Puerta de Hierro Majadahonda,,NCT04345523,antonio ramos,antonio
Principal Investigator,"José Luis Bueno, MD",Hospital Universitario Puerta de Hierro Majadahonda,,NCT04345523,josé luis bueno,josé
Principal Investigator,"Inmaculada Casas Flecha, PharmD, PhD","Centro Nacional de Microbiología, Instituto de Salud Carlos III",,NCT04345523,inmaculada casas flecha,inmaculada
Principal Investigator,"Mackenzie Cervenka, MD",Johns Hopkins University,,NCT04358835,mackenzie cervenka,mackenzie
Principal Investigator,"Jose Ramón Arribas, MD",H. Univ. La Paz,,NCT04355871,jose ramón arribas,jose
Principal Investigator,"Juan Berenguer, MD",H. Univ. Gregorio Marañón,,NCT04355871,juan berenguer,juan
Principal Investigator,"Pablo Ryan, MD",H. Univ. Infanta Leonor,,NCT04355871,pablo ryan,pablo
Principal Investigator,"Jesús Rodriguez Baños, MD",H. Univ. Virgen Macarena,,NCT04355871,jesús rodriguez baños,jesús
Principal Investigator,"Jordi Carratala, MD",H. Univ. de Bellvitge,,NCT04355871,jordi carratala,jordi
Principal Investigator,"Jerónimo Pachón, MD",H. Univ. VIrgen del Rocio,,NCT04355871,jerónimo pachón,jerónimo
Principal Investigator,"Joanne Kurtzberg, MD",Duke Health,,NCT04399889,joanne kurtzberg,joanne
Principal Investigator,"Bryan Frank, MD",Duke Health,,NCT04399889,bryan frank,bryan
Principal Investigator,"Chetan Bettegowda, MD/PhD",Johns Hopkins University,,NCT04365257,chetan bettegowda,chetan
Principal Investigator,"David DELARBRE, MD",French Army Health Service,,NCT04366232,david delarbre,david
Principal Investigator,"Elena Pavlikova, MD,PhD,Prof",Moscow State University n.a. M.V. Lomonosov,,NCT04434248,elena pavlikova,elena
Principal Investigator,"Nikita Lomakin, MD,PhD",Central Clinical Hospital with Polyclinic,,NCT04434248,nikita lomakin,nikita
Principal Investigator,"Xavier Santamaria, MD,PhD",Igenomix,,NCT04389658,xavier santamaria,xavier
Principal Investigator,"Carlos Simon, MD,PhD",Igenomix,,NCT04389658,carlos simon,carlos
Principal Investigator,"Eric CUA, MD",Centre Hospitalier Universitaire de Nice,,NCT04393038,eric cua,eric
Principal Investigator,"David J. Cohen, MD",Columbia University,,NCT04381052,david j. cohen,david
Principal Investigator,"Michael S. Avidan, MBBCh",Washington Univeristy School of Medicine,,NCT04333732,michael s. avidan,michael
Principal Investigator,"Ramani Moonesinghe, MD","University College, London",,NCT04333732,ramani moonesinghe,ramani
Principal Investigator,"Helen Rees, MD",Wits University,,NCT04333732,helen rees,helen
Principal Investigator,Premal Lulla,Baylor College of Medicine,,NCT04401410,premal lulla,premal
Principal Investigator,"Dr.Joshua Rhein, MD","Department of Medicine, University of Minnesota",,NCT04363346,joshua rhein,joshua
Principal Investigator,"Stefania Fugazzaro, MD",Azienda USL - IRCCS of Reggio Emilia (Italy),,NCT04438239,stefania fugazzaro,stefania
Principal Investigator,"Sherry Mansour, MD, MS",Yale University,,NCT04342689,sherry mansour,sherry
Principal Investigator,"Paolo Fiorina, MD, PhD",ASST FBF Sacco,,NCT04382794,paolo fiorina,paolo
Study Chair,"Paul Little, MD PhD",University of Southampton,,NCT04381962,paul little,paul
Principal Investigator,"Michele L Donato, MD",Hackensack Meridian Health,,NCT04343755,michele l donato,michele
Study Director,Emilie EGP GARRIDO-PRADALIE,Assistance Publique Hôpitaux de Marseille,,NCT04369820,emilie egp garrido-pradalie,emilie
Principal Investigator,"Zuojiong Gong, MD",Renmin Hospital of Wuhan University,,NCT04324489,zuojiong gong,zuojiong
Principal Investigator,"Ali Mostafaie, PhD","Medical Biology Research Center, Kermanshah University of Medical Sciences, Kermanshah, Iran.",,NCT04392141,ali mostafaie,ali
Principal Investigator,Marlies Ostermann,"Department of Critical Care, Guy's & St Thomas' Hospital",,NCT04408326,marlies ostermann,marlies
Study Director,"Guido Bertolini, MD",Istituto di Ricerche Farmacologiche Mario Negri IRCCS,,NCT04323878,guido bertolini,guido
Principal Investigator,"Pierre Asfar, MD, PhD","CHU Angers, service de médecine intensive réanimation",,NCT04337190,pierre asfar,pierre
Principal Investigator,"Hani Al-Hashmi, MD",King Fahad Specialist Hospital,,NCT04347681,hani al-hashmi,hani
Principal Investigator,"Allison J McGeer, MD",MOUNT SINAI HOSPITAL,,NCT04448119,allison j mcgeer,allison
Study Director,"Todd Zimmerman, MD",BeiGene,,NCT04382586,todd zimmerman,todd
Principal Investigator,"Joseph Conigliaro, MD",Northwell Health,,NCT04370262,joseph conigliaro,joseph
Study Director,"Robert W Körner, Dr.",Children's University Hospital Cologne,,NCT04341168,robert w körner,robert
Study Director,"Miguel A Alejandre Alcazar, Prof. Dr. Dr.",Children's University Hospital Cologne,,NCT04341168,miguel a alejandre alcazar,miguel
Study Chair,"Faida Ajili, MD",Military Hospital of Tunis,,NCT04377646,faida ajili,faida
Study Director,"Nejla Mrabet, PhD",Military Hospital of Tunis,,NCT04377646,nejla mrabet,nejla
Principal Investigator,"Jean Michel DEVYS, MD",Fondation Adolphe de Rothschild,,NCT04385810,jean michel devys,jean
Principal Investigator,Matthias Salathe,University of Kansas Medical Center,,NCT04335123,matthias salathe,matthias
Principal Investigator,Wing Hang Leung,"KK Hospital, SingHealth, Duke-NUS",,NCT04351659,wing hang leung,wing
Principal Investigator,"Riham H Raafat, MD",Ainshams university,,NCT04403581,riham h raafat,riham
Study Director,"Johanne SILVAIN, MD PhD","Sorbonne University, ACTION Group, AP-HP Pitié-Salpêtrière Hospital Paris France",,NCT04344912,johanne silvain,johanne
Study Chair,"Gilles MONTALESCOT, MD PhD","Sorbonne University, ACTION Group, AP-HP Pitié-Salpêtrière Hospital Paris France",,NCT04344912,gilles montalescot,gilles
Principal Investigator,Marion Grimaud,Assistance Publique - Hôpitaux de Paris,,NCT04420468,marion grimaud,marion
Study Director,"Sylvain Renolleau, MD, PhD",Assistance Publique - Hôpitaux de Paris,,NCT04420468,sylvain renolleau,sylvain
Study Director,"Sylvie BASTUJI-GARIN, MD, PhD",Assistance Publique - Hôpitaux de Paris,,NCT04386759,sylvie bastuji-garin,sylvie
Principal Investigator,Mohamed M Moussa,Ain Shams University,,NCT04376788,mohamed m moussa,mohamed
Principal Investigator,"Janneke Cox, MD, PhD",Jessa Hospital,,NCT04366882,janneke cox,janneke
Principal Investigator,"Kamal Okasha, Md, PhD",Tanta University,,NCT04360356,kamal okasha,kamal
Study Director,"Edouard TUAILLON, MD; PhD",UH MONTPELLIER,,NCT04347850,edouard tuaillon,edouard
Study Chair,"Mikhail Kosiborod, MD",Saint Luke's Mid America Heart Institute,,NCT04350593,mikhail kosiborod,mikhail
Principal Investigator,"Yimin Li, PhD, MD",The First Affiliated Hospital of Guangzhou Medical University,,NCT04287686,yimin li,yimin
Principal Investigator,"Kamal Okasha, MD, PhD",Tanta University,,NCT04361318,kamal okasha,kamal
Principal Investigator,"Julia Ferencz, MD",ClarData,,NCT04344171,julia ferencz,julia
Principal Investigator,"Hans-Rudolf Tinneberg, Prof.",University of Giessen,,NCT04344171,hans-rudolf tinneberg,hans-rudolf
Principal Investigator,"Philippe LE CONTE, Pr",University Hospital of Nantes,,NCT04338100,philippe le conte,philippe
Principal Investigator,"Thomas FLAMENT, Dr",University Hospital of Tours,,NCT04338100,thomas flament,thomas
Principal Investigator,"Louis SOULAT, Pr",University Hospital of Rennes,,NCT04338100,louis soulat,louis
Principal Investigator,"Nicolas MARJANOVIC, Dr",University Hospital of Poitiers,,NCT04338100,nicolas marjanovic,nicolas
Principal Investigator,"Francis COUTURAUD, Dr",University Hospital of Brest,,NCT04338100,francis couturaud,francis
Principal Investigator,"Laure BAUDIN, Dr",Hospital of Cholet,,NCT04338100,laure baudin,laure
Principal Investigator,"Karim TAZAROURTE, Pr",Hospices Civils de Lyon (University Hospital of Lyon),,NCT04338100,karim tazarourte,karim
Principal Investigator,"Thomas DELOMAS, Dr",Hospital of Saint-Lô,,NCT04338100,thomas delomas,thomas
Principal Investigator,"Luc-Marie JOLY, Pr","University Hospital, Rouen",,NCT04338100,luc-marie joly,luc-marie
Principal Investigator,Benjamin Lallemant,CHU Nimes,,NCT04354857,benjamin lallemant,benjamin
Study Director,Dina Radenkovic,King's College London,,NCT04363489,dina radenkovic,dina
Study Chair,Anne Greenough,King's College London,,NCT04363489,anne greenough,anne
Study Director,Alexander Zargaran,King's College London,,NCT04363489,alexander zargaran,alexander
Principal Investigator,"Sreekanth Vemulapallli, MD",Duke University,,NCT04336774,sreekanth vemulapallli,sreekanth
Study Director,"Antonio Cubillo, MD",Director,,NCT04420299,antonio cubillo,antonio
Principal Investigator,"Alexandra Calmy, Prof",Hôpitaux Universitaires de Genève,,NCT04364022,alexandra calmy,alexandra
Principal Investigator,"Niklaus Labhardt, Prof",Universitätsspital Basel,,NCT04364022,niklaus labhardt,niklaus
Principal Investigator,"Joseph Cheriyan, MBCHB, FRCP",Cambridge University Hospitals NHS Foundation Trust,,NCT04352933,joseph cheriyan,joseph
Principal Investigator,"Robert CAIAZZO, MD,PhD","University Hospital, Lille",,NCT04395599,robert caiazzo,robert
Principal Investigator,Dr Mohammed Kamran,Future Genetics Limited,,NCT04399733,mohammed kamran,mohammed
Principal Investigator,"Amira Al Balakosy, M.D",Ain Shams University,,NCT04445610,amira al balakosy,amira
Study Chair,Hasan Haciosman,"academic staff, MD",,NCT04379310,hasan haciosman,hasan
Principal Investigator,"François Lellouche, MD",IUCPQ-UL,,NCT04405102,françois lellouche,françois
Study Chair,"David Marsolais, PhD",CRIUCPQ-UL,,NCT04405102,david marsolais,david
Study Chair,"Nathalie Châteauvert, B. pharm",CRIUCPQ-UL,,NCT04405102,nathalie châteauvert,nathalie
Principal Investigator,"Frédéric ADNET, MD, PhD",Assistance Publique - Hôpitaux de Paris,,NCT04325633,frédéric adnet,frédéric
Principal Investigator,"Sujeet Jha, MRCP (U.K)",Max Healthcare Institute Ltd.,,NCT04368884,sujeet jha,sujeet
Principal Investigator,"Pierluigi Viale, MD","Infectious Diseases Unit, Dep. Med. and Surg. Science University of Bologna",,NCT04427098,pierluigi viale,pierluigi
Principal Investigator,"Vicente Estrada, MD",Hospital Clínico San Carlos,,NCT04382066,vicente estrada,vicente
Principal Investigator,"Jesús Fortún, MD",Hospital Universitario Ramon y Cajal,,NCT04382066,jesús fortún,jesús
Principal Investigator,"José Barberán, MD",HOSPITAL UNIVERSITARIO HM MONTEPRÍNCIPE,,NCT04382066,josé barberán,josé
Principal Investigator,"Deba P Dhibar, MD","PGIMER, Chandigarh, India",,NCT04408456,deba p dhibar,deba
Principal Investigator,"Johan Ursing, MD, PhD",Danderyd Hospital,,NCT04390178,johan ursing,johan
Principal Investigator,"Francisco Moreno, MD","ABC Medical Center Internal Medicine Department. Mexico City, Mexico",,NCT04432103,francisco moreno,francisco
Principal Investigator,"Irma Hoyo, MD PHD","ABC Medical Center Internal Medicine Department. Mexico City, Mexico",,NCT04432103,irma hoyo,irma
Principal Investigator,"Benjamín Valente, MD MSc DTMH","ABC Medical Center Internal Medicine Department. Mexico City, Mexico",,NCT04432103,benjamín valente,benjamín
Principal Investigator,"Jessica Lin, MD, MSCR",UNC-Chapel Hill,,NCT04445233,jessica lin,jessica
Principal Investigator,"Esper G Kallás, PhD, MD",University of Sao Paulo General Hospital,,NCT04415086,esper g kallás,esper
Principal Investigator,"Aldar Bourinbayar, MD/PhD",Immunitor LLC,,NCT04380532,aldar bourinbayar,aldar
Principal Investigator,Arnab Chakravarti,"James Cancer Hospital, Department of Radiation Oncology",,NCT04427566,arnab chakravarti,arnab
Principal Investigator,"Pierre HAUSFATER, MD",GH Pitié Salpêtrière - Charles Foix,,NCT04352348,pierre hausfater,pierre
Study Chair,"Hao Li, Professor",Xiyuan Hospital of China Academy of Chinese Medical Sciences,,NCT04323332,hao li,hao
Principal Investigator,"Francesco Perrone, MD, PhD","Istituto Nazionale Tumori, IRCCS, Fondazione G. Pascale",,NCT04317092,francesco perrone,francesco
Principal Investigator,"Rosario Garcia de Vicuña, MD PhD",Fundación de Investigación Biomédica - Hospital Universitario de La Princesa,,NCT04357808,rosario garcia de vicuña,rosario
Study Chair,"Alexander R Precioso, MD, PhD",Instituto butantan,,NCT04408014,alexander r precioso,alexander
Principal Investigator,"Marco Alessandro Minetto, MD, PhD","University of Turin, Italy",,NCT04382729,marco alessandro minetto,marco
Principal Investigator,Anatole HARROIS,Assistance Publique - Hôpitaux de Paris,,NCT04366856,anatole harrois,anatole
Principal Investigator,"John D Beckham, MD","University of Colorado Denver, Anschutz Medical Campus",,NCT04372368,john d beckham,john
Principal Investigator,"Jessica Justman, MD",Columbia University,,NCT04390503,jessica justman,jessica
Principal Investigator,"Omid Ebrahimi, Cand Psychol",University of Oslo and Modum Bad,,NCT04444115,omid ebrahimi,omid
Principal Investigator,"Asle Hoffart, PhD",Modum Bad and University of Oslo,,NCT04444115,asle hoffart,asle
Principal Investigator,"Sverre Urnes Johnson, PhD",University of Oslo and Modum Bad,,NCT04444115,sverre urnes johnson,sverre
Principal Investigator,"Christian F Clarenbach, MD",University of Zurich,,NCT04365595,christian f clarenbach,christian
Principal Investigator,"Joaquin Espinosa, PhD","University of Colorado, Denver",,NCT04348071,joaquin espinosa,joaquin
Principal Investigator,"Ricardo Palacios, MD, PhD",Butantan Institute,,NCT04355338,ricardo palacios,ricardo
Principal Investigator,"Joaquin Espinosa, PhD","University of Colorado, Denver",,NCT04340232,joaquin espinosa,joaquin
Principal Investigator,"Alexia VERROKEN, MD, PhD",Cliniques universitaires St-Luc,,NCT04382092,alexia verroken,alexia
Principal Investigator,"Guillaume MARTIN-BLONDEL, MD PhD","University Hospital, Toulouse",,NCT04385108,guillaume martin-blondel,guillaume
Principal Investigator,"Samuel M Brown, MD MS","Intermountain Health Care, Inc.",,NCT04329832,samuel m brown,samuel
Principal Investigator,"Dong Yang, Master",First Hospital of Jilin University,,NCT04346602,dong yang,dong
Principal Investigator,"Guido Bertolini, MD",Mario Negri Institute for Pharmacological Research,,NCT04361916,guido bertolini,guido
Principal Investigator,"Priya Nori, MD",Montefiore Medical Center,,NCT04350450,priya nori,priya
Principal Investigator,"Joanna Porter, MD PhD","University College, London",,NCT04359654,joanna porter,joanna
Principal Investigator,"Michelle Sholzberg, MD, FRCPC","St. Michael's Hospital, Toronto",,NCT04362085,michelle sholzberg,michelle
Principal Investigator,"Peter Jüni, MD, FESC","St. Michael's Hospital, Toronto",,NCT04362085,peter jüni,peter
Principal Investigator,"Mary Cushman, MD","University of Vermont Medical Center, Vermont",,NCT04362085,mary cushman,mary
Principal Investigator,"Julien Tiete, PhD",Université Libre de Bruxelles,,NCT04344145,julien tiete,julien
Principal Investigator,"Robert J Kreitman, M.D.",National Cancer Institute (NCI),,NCT04362865,robert j kreitman,robert
Principal Investigator,"Fausto J Pinto, PhD",Faculty of Medicine of Universidade de Lisboa,,NCT04370808,fausto j pinto,fausto
Principal Investigator,"Conceição Calhau, PhD",NOVA Medical School of Universidade NOVA de Lisboa,,NCT04370808,conceição calhau,conceição
Principal Investigator,"Ana Freitas, PhD",HeartGenetics SA,,NCT04370808,ana freitas,ana
Principal Investigator,"Tiago Guimarães, PhD",Faculty of Medicine of the University of Porto,,NCT04370808,tiago guimarães,tiago
Principal Investigator,"Carlo Martinenghi, MD",IRCCS Ospedale San Raffaele,,NCT04394026,carlo martinenghi,carlo
Principal Investigator,"Felipe García, MD",Hospital Clínic de Barcelona,,NCT04329650,felipe garcía,felipe
Principal Investigator,"Johan Ursing, MD, PhD",Danderyd Hospital,,NCT04384497,johan ursing,johan
Principal Investigator,"Sandra Muñoz-López, MD, MSc","CMN ""20 de Noviembre""",,NCT04443270,sandra muñoz-lópez,sandra
Study Director,"Sandra Muñoz-López, MD, MSc","CMN ""20 de Noviembre""",,NCT04443270,sandra muñoz-lópez,sandra
Study Chair,"Maricela Escarela-Serrano, MD","CMN ""20 de Noviembre""",,NCT04443270,maricela escarela-serrano,maricela
