role,name,affiliation,address,trial_id,processed_name,first_name,gender,gender_probability,gender_sample_count,Rank,NCT Number,Title,Status,Study Results,Conditions,Interventions,First Posted,Locations,URL
Principal Investigator,"Fahad Razak, MD, MSc",St. Michael's Hospital (Unity Health Toronto),,NCT04383613,fahad razak,fahad,male,0.98,12501,794,NCT04383613,Prone Positioning for Patients on General Medical Wards With COVID19,Recruiting,No Results Available,Covid-19|ARDS,Other: Prone positioning,"May 12, 2020","William Osler Health System, Brampton, Ontario, Canada|William Osler Health System, Etobicoke, Ontario, Canada|Sunnybrook Health Sciences Centre, Toronto, Ontario, Canada|St. Michael's Hospital, Toronto, Ontario, Canada|Sinai Health System, Toronto, Ontario, Canada|Toronto General Hospital, Toronto, Ontario, Canada|Toronto Western Hospital, Toronto, Ontario, Canada",https://ClinicalTrials.gov/show/NCT04383613
Principal Investigator,"Amol Verma, MD, MPhil",St. Michael's Hospital (Unity Health Toronto),,NCT04383613,amol verma,amol,male,0.9,816,794,NCT04383613,Prone Positioning for Patients on General Medical Wards With COVID19,Recruiting,No Results Available,Covid-19|ARDS,Other: Prone positioning,"May 12, 2020","William Osler Health System, Brampton, Ontario, Canada|William Osler Health System, Etobicoke, Ontario, Canada|Sunnybrook Health Sciences Centre, Toronto, Ontario, Canada|St. Michael's Hospital, Toronto, Ontario, Canada|Sinai Health System, Toronto, Ontario, Canada|Toronto General Hospital, Toronto, Ontario, Canada|Toronto Western Hospital, Toronto, Ontario, Canada",https://ClinicalTrials.gov/show/NCT04383613
Principal Investigator,"Michael Belmont, MD",NYU Langone Health,,NCT04354870,michael belmont,michael,male,0.99,245870,856,NCT04354870,COVID-19 PrEP HCW HCQ Study,Recruiting,No Results Available,COVID-19,Drug: Hydroxychloroquine (HCQ),"April 21, 2020","NYU Langone Health, New York, New York, United States",https://ClinicalTrials.gov/show/NCT04354870
Principal Investigator,"Michael Businelle, PhD",The University of Oklahoma Health Sciences Center,,NCT04397614,michael businelle,michael,male,0.99,245870,914,NCT04397614,Mobile Health Study and Enhanced Symptom Monitoring in COVID-19 Cancer Patients,Not yet recruiting,No Results Available,Sars-CoV2|Covid-19,Other: mHealth Assessments,"May 21, 2020","Stephenson Cancer Center, Oklahoma City, Oklahoma, United States",https://ClinicalTrials.gov/show/NCT04397614
Principal Investigator,"Katherine Moxley, MD",The University of Oklahoma Health Sciences Center,,NCT04397614,katherine moxley,katherine,female,0.98,8451,914,NCT04397614,Mobile Health Study and Enhanced Symptom Monitoring in COVID-19 Cancer Patients,Not yet recruiting,No Results Available,Sars-CoV2|Covid-19,Other: mHealth Assessments,"May 21, 2020","Stephenson Cancer Center, Oklahoma City, Oklahoma, United States",https://ClinicalTrials.gov/show/NCT04397614
Principal Investigator,"Michael Yin, MD, MS",Associate Professor of Medicine,,NCT04448145,michael yin,michael,male,0.99,245870,1322,NCT04448145,Determinants of SARS-COV2 (COVID-19) Persistence After Convalescence,Recruiting,No Results Available,COVID-19|Corona Virus Infection|SARS-CoV 2,,"June 25, 2020","Columbia University Medical Center, New York, New York, United States",https://ClinicalTrials.gov/show/NCT04448145
Study Director,"Michael Mack, MD",Baylor Research Institute,,NCT04371393,michael mack,michael,male,0.99,245870,1350,NCT04371393,MSCs in COVID-19 ARDS,Recruiting,No Results Available,Mesenchymal Stromal Cells|Remestemcel-L|Acute Respiratory Distress Syndrome|COVID,Biological: Remestemcel-L|Drug: Placebo,"May 1, 2020","University of Southern California, Los Angeles, California, United States|Emory University, Atlanta, Georgia, United States|Lutheran Hospital, Fort Wayne, Indiana, United States|Ochsner Clinic, New Orleans, Louisiana, United States|University of Maryland, Baltimore, Maryland, United States|Brigham and Women's Hospital, Boston, Massachusetts, United States|University of Michigan, Ann Arbor, Michigan, United States|Dartmouth-Hitchcock, Lebanon, New Hampshire, United States|Mount Sinai Health, New York, New York, United States|Northwell Health, New York, New York, United States|Duke University Medical Center, Durham, North Carolina, United States|Cleveland Clinic Foundation, Cleveland, Ohio, United States|University of Pennsylvania Health System, Philadelphia, Pennsylvania, United States|Baylor, Smith & White, Plano, Texas, United States|University of Virginia, Charlottesville, Virginia, United States",https://ClinicalTrials.gov/show/NCT04371393
Study Director,"Peter Smith, MD",Duke University,,NCT04371393,peter smith,peter,male,0.99,165452,1350,NCT04371393,MSCs in COVID-19 ARDS,Recruiting,No Results Available,Mesenchymal Stromal Cells|Remestemcel-L|Acute Respiratory Distress Syndrome|COVID,Biological: Remestemcel-L|Drug: Placebo,"May 1, 2020","University of Southern California, Los Angeles, California, United States|Emory University, Atlanta, Georgia, United States|Lutheran Hospital, Fort Wayne, Indiana, United States|Ochsner Clinic, New Orleans, Louisiana, United States|University of Maryland, Baltimore, Maryland, United States|Brigham and Women's Hospital, Boston, Massachusetts, United States|University of Michigan, Ann Arbor, Michigan, United States|Dartmouth-Hitchcock, Lebanon, New Hampshire, United States|Mount Sinai Health, New York, New York, United States|Northwell Health, New York, New York, United States|Duke University Medical Center, Durham, North Carolina, United States|Cleveland Clinic Foundation, Cleveland, Ohio, United States|University of Pennsylvania Health System, Philadelphia, Pennsylvania, United States|Baylor, Smith & White, Plano, Texas, United States|University of Virginia, Charlottesville, Virginia, United States",https://ClinicalTrials.gov/show/NCT04371393
Study Director,"Michael J Dawson, MD","Leading BioSciences, Inc",,NCT04390217,michael j dawson,michael,male,0.99,245870,1428,NCT04390217,LB1148 for Pulmonary Dysfunction Associated With COVID-19 Pneumonia,Not yet recruiting,No Results Available,COVID-19|Coronavirus Disease 2019|Covid19|COVID-19 Pneumonia,Drug: LB1148|Drug: Placebo,"May 15, 2020",,https://ClinicalTrials.gov/show/NCT04390217
Principal Investigator,"Michael De Brucker, MD PHD",UZ Brussels,,NCT04391829,michael de brucker,michael,male,0.99,245870,1498,NCT04391829,Detection of SARS-CoV-2 in Semen of COVID-19 Positive Males,Not yet recruiting,No Results Available,COVID-19|Sars-CoV2|Corona Virus Infection|Semen,Diagnostic Test: Ejaculated semen sample,"May 18, 2020",,https://ClinicalTrials.gov/show/NCT04391829
Principal Investigator,"Michael S. Gordon, M.D.",HonorHealth Research Institute,,NCT04415073,michael s. gordon,michael,male,0.99,245870,1645,NCT04415073,A Phase 2 Study to Evaluate Axatilimab for Hospitalized Patients With Respiratory Involvement Secondary to COVID-19,Recruiting,No Results Available,Coronavirus|COVID|ARDS|Cytokine Storm|Cytokine Release Syndrome,Drug: SNDX-6352|Drug: Placebo,"June 4, 2020","HonorHealth, Scottsdale, Arizona, United States|Montefiore Medical Center, Bronx, New York, United States",https://ClinicalTrials.gov/show/NCT04415073
Principal Investigator,"Michael Puskarich, MD, MS",University of Minnesota,,NCT04312009,michael puskarich,michael,male,0.99,245870,1772,NCT04312009,Losartan for Patients With COVID-19 Requiring Hospitalization,Recruiting,No Results Available,Corona Virus Infection|Acute Respiratory Distress Syndrome|SARS-CoV Infection,Drug: Losartan|Other: Placebo,"March 17, 2020","University of Florida Gainesviile, Gainesville, Florida, United States|Hennepin County Medical Center, Minneapolis, Minnesota, United States|M Health Fairview University of Minnesota Medical Center, Minneapolis, Minnesota, United States|University of Minnesota, Minneapolis, Minnesota, United States",https://ClinicalTrials.gov/show/NCT04312009
Principal Investigator,"Christopher Tignanelli, MD",University of Minnesota,,NCT04312009,christopher tignanelli,christopher,male,0.99,53539,1772,NCT04312009,Losartan for Patients With COVID-19 Requiring Hospitalization,Recruiting,No Results Available,Corona Virus Infection|Acute Respiratory Distress Syndrome|SARS-CoV Infection,Drug: Losartan|Other: Placebo,"March 17, 2020","University of Florida Gainesviile, Gainesville, Florida, United States|Hennepin County Medical Center, Minneapolis, Minnesota, United States|M Health Fairview University of Minnesota Medical Center, Minneapolis, Minnesota, United States|University of Minnesota, Minneapolis, Minnesota, United States",https://ClinicalTrials.gov/show/NCT04312009
Principal Investigator,"Michael Puskarich, MD, MS",University of Minnesota,,NCT04311177,michael puskarich,michael,male,0.99,245870,1775,NCT04311177,Losartan for Patients With COVID-19 Not Requiring Hospitalization,Recruiting,No Results Available,Corona Virus Infection|Acute Respiratory Distress Syndrome|SARS-CoV Infection,Drug: Losartan|Other: Placebo,"March 17, 2020","Hennepin County Medical Center, Minneapolis, Minnesota, United States|M Health Fairview University of Minnesota Medical Center, Minneapolis, Minnesota, United States|University of Minnesota, Minneapolis, Minnesota, United States|Mayo Clinic Health System, Rochester, Minnesota, United States",https://ClinicalTrials.gov/show/NCT04311177
Principal Investigator,"Christopher Tignanelli, MD",University of Minnesota,,NCT04311177,christopher tignanelli,christopher,male,0.99,53539,1775,NCT04311177,Losartan for Patients With COVID-19 Not Requiring Hospitalization,Recruiting,No Results Available,Corona Virus Infection|Acute Respiratory Distress Syndrome|SARS-CoV Infection,Drug: Losartan|Other: Placebo,"March 17, 2020","Hennepin County Medical Center, Minneapolis, Minnesota, United States|M Health Fairview University of Minnesota Medical Center, Minneapolis, Minnesota, United States|University of Minnesota, Minneapolis, Minnesota, United States|Mayo Clinic Health System, Rochester, Minnesota, United States",https://ClinicalTrials.gov/show/NCT04311177
Principal Investigator,"Michael Osthoff, PD Dr. med.","University Hospital Basel, Division of Internal Medicine",,NCT04414631,michael osthoff,michael,male,0.99,245870,1987,NCT04414631,Conestat Alfa in the Prevention of Severe SARS-CoV-2 Infection in Hospitalized Patients With COVID-19,Not yet recruiting,No Results Available,Coronavirus Infections,Drug: Conestat alfa,"June 4, 2020","University Hospital Basel, Division of Internal Medicine, Basel, Switzerland",https://ClinicalTrials.gov/show/NCT04414631
Principal Investigator,"Michael Hettchen, MSc","Institute of Medical Physics, Friedrich-Alexander University Erlangen-Nürnberg",,NCT04420806,michael hettchen,michael,male,0.99,245870,2055,NCT04420806,Effects of COVID-19 Lockdown in Exercising Early Postmenopausal Women,"Active, not recruiting",No Results Available,Exercise|Detraining|Muscle Weakness|Muscle Atrophy,Other: HIT-exercise|Other: Sham intervention,"June 9, 2020","Institute of Medical Physics, Friedrich-Alexanden University Erlangen-Nürnberg, Erlangen, Germany",https://ClinicalTrials.gov/show/NCT04420806
Principal Investigator,"Michael P Grocott, MD",University Hospital Southampton NHS Foundation Trust,,NCT04362059,michael p grocott,michael,male,0.99,245870,2092,NCT04362059,A Clinical Trial of Nebulized Surfactant for the Treatment of Moderate to Severe COVID-19,Not yet recruiting,No Results Available,Respiratory Infections,Device: COVSurf Drug Delivery System|Other: Standard of Care,"April 24, 2020",,https://ClinicalTrials.gov/show/NCT04362059
Principal Investigator,"Michael McGillion, PhD","McMaster University, Population Health Research Institute",,NCT04344665,michael mcgillion,michael,male,0.99,245870,2232,NCT04344665,Post Discharge After Surgery Virtual Care With Remote Automated Monitoring Technology (PVC-RAM) Trial,Not yet recruiting,No Results Available,Surgery|Perioperative Complication|COVID,Other: Virtual Care and Remote Automated Monitoring,"April 14, 2020",,https://ClinicalTrials.gov/show/NCT04344665
Principal Investigator,"PJ Devereaux, PhD","McMaster University, Population Health Research Institute",,NCT04344665,pj devereaux,pj,male,0.86,1195,2232,NCT04344665,Post Discharge After Surgery Virtual Care With Remote Automated Monitoring Technology (PVC-RAM) Trial,Not yet recruiting,No Results Available,Surgery|Perioperative Complication|COVID,Other: Virtual Care and Remote Automated Monitoring,"April 14, 2020",,https://ClinicalTrials.gov/show/NCT04344665
Principal Investigator,"Michael Joyner, MD",Mayo Clinic,,NCT04325672,michael joyner,michael,male,0.99,245870,2256,NCT04325672,Convalescent Plasma to Limit Coronavirus Associated Complications,Withdrawn,No Results Available,Coronavirus,Biological: Convalescent Plasma,"March 27, 2020",,https://ClinicalTrials.gov/show/NCT04325672
Study Director,"Michael J Telch, PhD",The University of Texas at Austin,,NCT04414826,michael j telch,michael,male,0.99,245870,2333,NCT04414826,Preliminary Efficacy of a One-Session Mindfulness Telehealth Intervention for Loneliness,Recruiting,No Results Available,Loneliness,Behavioral: Mindfulness Alone (MO) Intervention|Behavioral: Mindfulness + Compassion Intervention (MC),"June 4, 2020","Laboratory for the Study of Anxiety Disorders, University of Texas at Austin, Austin, Texas, United States",https://ClinicalTrials.gov/show/NCT04414826
Principal Investigator,"Mikael Rubin, MA",The University of Texas at Austin,,NCT04414826,mikael rubin,mikael,male,0.99,16160,2333,NCT04414826,Preliminary Efficacy of a One-Session Mindfulness Telehealth Intervention for Loneliness,Recruiting,No Results Available,Loneliness,Behavioral: Mindfulness Alone (MO) Intervention|Behavioral: Mindfulness + Compassion Intervention (MC),"June 4, 2020","Laboratory for the Study of Anxiety Disorders, University of Texas at Austin, Austin, Texas, United States",https://ClinicalTrials.gov/show/NCT04414826
Principal Investigator,"Ana Freitas, PhD",HeartGenetics SA,,NCT04370808,ana freitas,ana,female,0.98,273767,398,NCT04370808,VITACOV: Vitamin D Polymorphisms and Severity of COVID-19 Infection,Not yet recruiting,No Results Available,COVID-19,Other: Exposure,"May 1, 2020","Cardiovascular Center at Universidade de Lisboa, Lisbon, Lisboa, Portugal|Centro Hospitalar Universitário Lisboa Norte, Lisbon, Lisboa, Portugal|Centro Hospitalar de São João, Oporto, Portugal",https://ClinicalTrials.gov/show/NCT04370808
Principal Investigator,"Fausto J Pinto, PhD",Faculty of Medicine of Universidade de Lisboa,,NCT04370808,fausto j pinto,fausto,male,0.99,6403,398,NCT04370808,VITACOV: Vitamin D Polymorphisms and Severity of COVID-19 Infection,Not yet recruiting,No Results Available,COVID-19,Other: Exposure,"May 1, 2020","Cardiovascular Center at Universidade de Lisboa, Lisbon, Lisboa, Portugal|Centro Hospitalar Universitário Lisboa Norte, Lisbon, Lisboa, Portugal|Centro Hospitalar de São João, Oporto, Portugal",https://ClinicalTrials.gov/show/NCT04370808
Principal Investigator,"Tiago Guimarães, PhD",Faculty of Medicine of the University of Porto,,NCT04370808,tiago guimarães,tiago,male,0.99,27078,398,NCT04370808,VITACOV: Vitamin D Polymorphisms and Severity of COVID-19 Infection,Not yet recruiting,No Results Available,COVID-19,Other: Exposure,"May 1, 2020","Cardiovascular Center at Universidade de Lisboa, Lisbon, Lisboa, Portugal|Centro Hospitalar Universitário Lisboa Norte, Lisbon, Lisboa, Portugal|Centro Hospitalar de São João, Oporto, Portugal",https://ClinicalTrials.gov/show/NCT04370808
Principal Investigator,"Christoph Schmaderer, M.D.","Department of Nephrology, TUM Medical School, Klinikum rechts der Isar",,NCT04347460,christoph schmaderer,christoph,male,1.0,17656,17,NCT04347460,Establishing a COVID-19 Prospective Cohort for Identification of Secondary HLH,Recruiting,No Results Available,COVID,,"April 15, 2020","Department of nephrology, Klinikum rechts der Isar, München, Bavaria, Germany",https://ClinicalTrials.gov/show/NCT04347460
Principal Investigator,"Christoph U. Correll, MD",Northwell Health,,NCT04383470,christoph u. correll,christoph,male,1.0,17656,1924,NCT04383470,Collaborative Outcomes Study on Health and Functioning During Infection Times During COVID-19 Pandemic,Recruiting,No Results Available,Mental Health Wellness 1|Pandemic,,"May 12, 2020","Aristotle University of Thessaloniki, Thessaloníki, Greece",https://ClinicalTrials.gov/show/NCT04383470
Principal Investigator,"Marco Solmi, MD",University of Padova,,NCT04383470,marco solmi,marco,male,0.99,357670,1924,NCT04383470,Collaborative Outcomes Study on Health and Functioning During Infection Times During COVID-19 Pandemic,Recruiting,No Results Available,Mental Health Wellness 1|Pandemic,,"May 12, 2020","Aristotle University of Thessaloniki, Thessaloníki, Greece",https://ClinicalTrials.gov/show/NCT04383470
Study Director,"Agorastos Agorastos, MD",Aristotle University Of Thessaloniki,,NCT04383470,agorastos agorastos,agorastos,male,1.0,3,1924,NCT04383470,Collaborative Outcomes Study on Health and Functioning During Infection Times During COVID-19 Pandemic,Recruiting,No Results Available,Mental Health Wellness 1|Pandemic,,"May 12, 2020","Aristotle University of Thessaloniki, Thessaloníki, Greece",https://ClinicalTrials.gov/show/NCT04383470
Study Director,"Andres Estradè, MSc",Universidad Católica del Uruguay,,NCT04383470,andres estradè,andres,male,0.98,46013,1924,NCT04383470,Collaborative Outcomes Study on Health and Functioning During Infection Times During COVID-19 Pandemic,Recruiting,No Results Available,Mental Health Wellness 1|Pandemic,,"May 12, 2020","Aristotle University of Thessaloniki, Thessaloníki, Greece",https://ClinicalTrials.gov/show/NCT04383470
